SimTime	Autoindex	Register	Registerwert
264	29	CANlaneid	0
264	30	CANvelocity	48.3101
264	30	CANlaneid	0
264	31	CANvelocity	27.3528
264	31	CANlaneid	0
264	32	CANvelocity	22.4081
264	32	CANlaneid	0
264	33	CANvelocity	16.8155
264	33	CANlaneid	0
264	34	CANvelocity	24.5917
264	34	CANlaneid	0
264	35	CANvelocity	22.9811
264	35	CANlaneid	0
264	36	CANvelocity	26.225
264	36	CANlaneid	0
264	37	CANvelocity	34.3818
264	37	CANlaneid	0
264	38	CANvelocity	46.2054
264	38	CANlaneid	0
264	39	CANvelocity	72.0514
264	39	CANlaneid	0
264	40	CANvelocity	74.7562
264	40	CANlaneid	0
264	41	CANvelocity	78.2508
264	41	CANlaneid	0
264	42	CANvelocity	79.6218
264	42	CANlaneid	0
264	43	CANvelocity	78.9241
264	43	CANlaneid	0
264	44	CANvelocity	78.3288
264	44	CANlaneid	0
264	45	CANvelocity	79.5504
264	45	CANlaneid	0
264	46	CANvelocity	78.5295
264	46	CANlaneid	0
264	47	CANvelocity	80.237
264	47	CANlaneid	0
264	48	CANvelocity	92.6916
264	48	CANlaneid	0
265	12	CANvelocity	158.682
265	12	CANlaneid	0
265	13	CANvelocity	158.238
265	13	CANlaneid	0
265	14	CANvelocity	146.239
265	14	CANlaneid	0
265	15	CANvelocity	141.176
265	15	CANlaneid	0
265	16	CANvelocity	130.639
265	16	CANlaneid	0
265	17	CANvelocity	122.276
265	17	CANlaneid	0
265	18	CANvelocity	100.705
265	18	CANlaneid	0
265	19	CANvelocity	90.5945
265	19	CANlaneid	0
265	20	CANvelocity	78.1315
265	20	CANlaneid	0
265	21	CANvelocity	64.7234
265	21	CANlaneid	0
265	22	CANvelocity	46.692
265	22	CANlaneid	0
265	23	CANvelocity	28.2625
265	23	CANlaneid	0
265	24	CANvelocity	21.4551
265	24	CANlaneid	0
265	25	CANvelocity	30.0917
265	25	CANlaneid	0
265	26	CANvelocity	50.3993
265	26	CANlaneid	0
265	27	CANvelocity	66.0602
265	27	CANlaneid	0
265	28	CANvelocity	77.8972
265	28	CANlaneid	0
265	29	CANvelocity	62.6213
265	29	CANlaneid	0
265	30	CANvelocity	52.6085
265	30	CANlaneid	0
265	31	CANvelocity	34.1399
265	31	CANlaneid	0
265	32	CANvelocity	12.8083
265	32	CANlaneid	0
265	33	CANvelocity	23.309
265	33	CANlaneid	0
265	34	CANvelocity	19.5108
265	34	CANlaneid	0
265	35	CANvelocity	27.0504
265	35	CANlaneid	0
265	36	CANvelocity	26.1109
265	36	CANlaneid	0
265	37	CANvelocity	33.2161
265	37	CANlaneid	0
265	38	CANvelocity	42.2786
265	38	CANlaneid	0
265	39	CANvelocity	63.0539
265	39	CANlaneid	0
265	40	CANvelocity	74.6356
265	40	CANlaneid	0
265	41	CANvelocity	78.0568
265	41	CANlaneid	0
265	42	CANvelocity	77.356
265	42	CANlaneid	0
265	43	CANvelocity	79.411
265	43	CANlaneid	0
265	44	CANvelocity	77.9242
265	44	CANlaneid	0
265	45	CANvelocity	77.2952
265	45	CANlaneid	0
265	46	CANvelocity	78.7805
265	46	CANlaneid	0
265	47	CANvelocity	79.2489
265	47	CANlaneid	0
265	48	CANvelocity	94.9507
265	48	CANlaneid	0
266	12	CANvelocity	159.626
266	12	CANlaneid	0
266	13	CANvelocity	159.856
266	13	CANlaneid	0
266	14	CANvelocity	149.407
266	14	CANlaneid	0
266	15	CANvelocity	143.859
266	15	CANlaneid	0
266	16	CANvelocity	134.521
266	16	CANlaneid	0
266	17	CANvelocity	127.022
266	17	CANlaneid	0
266	18	CANvelocity	104.168
266	18	CANlaneid	0
266	19	CANvelocity	94.2408
266	19	CANlaneid	0
266	20	CANvelocity	84.1314
266	20	CANlaneid	0
266	21	CANvelocity	71.3512
266	21	CANlaneid	0
266	22	CANvelocity	52.1614
266	22	CANlaneid	0
266	23	CANvelocity	33.3901
266	23	CANlaneid	0
266	24	CANvelocity	15.1267
266	24	CANlaneid	0
266	25	CANvelocity	28.5202
266	25	CANlaneid	0
266	26	CANvelocity	41.5017
266	26	CANlaneid	0
266	27	CANvelocity	57.9186
266	27	CANlaneid	0
266	28	CANvelocity	77.994
266	28	CANlaneid	0
266	29	CANvelocity	67.4084
266	29	CANlaneid	0
266	30	CANvelocity	59.06
266	30	CANlaneid	0
266	31	CANvelocity	41.5992
266	31	CANlaneid	0
266	32	CANvelocity	18.1117
266	32	CANlaneid	0
266	33	CANvelocity	12.8225
266	33	CANlaneid	0
266	34	CANvelocity	22.0094
266	34	CANlaneid	0
266	35	CANvelocity	20.9084
266	35	CANlaneid	0
266	36	CANvelocity	27.0967
266	36	CANlaneid	0
266	37	CANvelocity	31.8135
266	37	CANlaneid	0
266	38	CANvelocity	39.1979
266	38	CANlaneid	0
266	39	CANvelocity	56.5906
266	39	CANlaneid	0
266	40	CANvelocity	65.0966
266	40	CANlaneid	0
266	41	CANvelocity	77.7797
266	41	CANlaneid	0
266	42	CANvelocity	77.1654
266	42	CANlaneid	0
266	43	CANvelocity	79.2031
266	43	CANlaneid	0
266	44	CANvelocity	79.4593
266	44	CANlaneid	0
266	45	CANvelocity	78.4126
266	45	CANlaneid	0
266	46	CANvelocity	79.9268
266	46	CANlaneid	0
266	47	CANvelocity	78.1002
266	47	CANlaneid	0
266	48	CANvelocity	92.6443
266	48	CANlaneid	0
267	12	CANvelocity	158.502
267	12	CANlaneid	0
267	13	CANvelocity	158.735
267	13	CANlaneid	0
267	14	CANvelocity	152.522
267	14	CANlaneid	0
267	15	CANvelocity	146.112
267	15	CANlaneid	0
267	16	CANvelocity	137.816
267	16	CANlaneid	0
267	17	CANvelocity	129.713
267	17	CANlaneid	0
267	18	CANvelocity	107.931
267	18	CANlaneid	0
267	19	CANvelocity	99.0396
267	19	CANlaneid	0
267	20	CANvelocity	88.4561
267	20	CANlaneid	0
267	21	CANvelocity	77.7143
267	21	CANlaneid	0
267	22	CANvelocity	58.8073
267	22	CANlaneid	0
267	23	CANvelocity	40.2732
267	23	CANlaneid	0
267	24	CANvelocity	23.0634
267	24	CANlaneid	0
267	25	CANvelocity	17.354
267	25	CANlaneid	0
267	26	CANvelocity	37.7975
267	26	CANlaneid	0
267	27	CANvelocity	51.8314
267	27	CANlaneid	0
267	28	CANvelocity	70.5432
267	28	CANlaneid	0
267	29	CANvelocity	73.8912
267	29	CANlaneid	0
267	30	CANvelocity	65.2228
267	30	CANlaneid	0
267	31	CANvelocity	47.4318
267	31	CANlaneid	0
267	32	CANvelocity	24.0563
267	32	CANlaneid	0
267	33	CANvelocity	18.7574
267	33	CANlaneid	0
267	34	CANvelocity	16.7398
267	34	CANlaneid	0
267	35	CANvelocity	20.8913
267	35	CANlaneid	0
267	36	CANvelocity	21.5669
267	36	CANlaneid	0
267	37	CANvelocity	28.7699
267	37	CANlaneid	0
267	38	CANvelocity	35.5926
267	38	CANlaneid	0
267	39	CANvelocity	51.1994
267	39	CANlaneid	0
267	40	CANvelocity	61.1999
267	40	CANlaneid	0
267	41	CANvelocity	79.4498
267	41	CANlaneid	0
267	42	CANvelocity	78.0595
267	42	CANlaneid	0
267	43	CANvelocity	78.594
267	43	CANlaneid	0
267	44	CANvelocity	77.9126
267	44	CANlaneid	0
267	45	CANvelocity	78.7823
267	45	CANlaneid	0
267	46	CANvelocity	77.0546
267	46	CANlaneid	0
267	47	CANvelocity	79.2905
267	47	CANlaneid	0
267	48	CANvelocity	79.6754
267	48	CANlaneid	0
268	13	CANvelocity	159.703
268	13	CANlaneid	0
268	14	CANvelocity	154.867
268	14	CANlaneid	0
268	15	CANvelocity	149.249
268	15	CANlaneid	0
268	16	CANvelocity	141.889
268	16	CANlaneid	0
268	17	CANvelocity	133.393
268	17	CANlaneid	0
268	18	CANvelocity	111.787
268	18	CANlaneid	0
268	19	CANvelocity	103.639
268	19	CANlaneid	0
268	20	CANvelocity	93.1475
268	20	CANlaneid	0
268	21	CANvelocity	82.9501
268	21	CANlaneid	0
268	22	CANvelocity	62.7793
268	22	CANlaneid	0
268	23	CANvelocity	45.5829
268	23	CANlaneid	0
268	24	CANvelocity	31.227
268	24	CANlaneid	0
268	25	CANvelocity	22.2709
268	25	CANlaneid	0
268	26	CANvelocity	25.8354
268	26	CANlaneid	0
268	27	CANvelocity	45.898
268	27	CANlaneid	0
268	28	CANvelocity	61.773
268	28	CANlaneid	0
268	29	CANvelocity	76.9655
268	29	CANlaneid	0
268	30	CANvelocity	69.6991
268	30	CANlaneid	0
268	31	CANvelocity	51.4735
268	31	CANlaneid	0
268	32	CANvelocity	30.6624
268	32	CANlaneid	0
268	33	CANvelocity	15.0154
268	33	CANlaneid	0
268	34	CANvelocity	19.0031
268	34	CANlaneid	0
268	35	CANvelocity	17.8598
268	35	CANlaneid	0
268	36	CANvelocity	22.5638
268	36	CANlaneid	0
268	37	CANvelocity	23.023
268	37	CANlaneid	0
268	38	CANvelocity	32.6327
268	38	CANlaneid	0
268	39	CANvelocity	46.3322
268	39	CANlaneid	0
268	40	CANvelocity	54.9483
268	40	CANlaneid	0
268	41	CANvelocity	79.4292
268	41	CANlaneid	0
268	42	CANvelocity	78.0609
268	42	CANlaneid	0
268	43	CANvelocity	78.9224
268	43	CANlaneid	0
268	44	CANvelocity	79.4611
268	44	CANlaneid	0
268	45	CANvelocity	77.1394
268	45	CANlaneid	0
268	46	CANvelocity	78.103
268	46	CANlaneid	0
268	47	CANvelocity	76.8875
268	47	CANlaneid	0
268	48	CANvelocity	77.1114
268	48	CANlaneid	0
269	13	CANvelocity	159.974
269	13	CANlaneid	0
269	14	CANvelocity	157.033
269	14	CANlaneid	0
269	15	CANvelocity	151.661
269	15	CANlaneid	0
269	16	CANvelocity	145.631
269	16	CANlaneid	0
269	17	CANvelocity	137.205
269	17	CANlaneid	0
269	18	CANvelocity	115.599
269	18	CANlaneid	0
269	19	CANvelocity	108.375
269	19	CANlaneid	0
269	20	CANvelocity	96.9559
269	20	CANlaneid	0
269	21	CANvelocity	86.941
269	21	CANlaneid	0
269	22	CANvelocity	68.1211
269	22	CANlaneid	0
269	23	CANvelocity	50.5456
269	23	CANlaneid	0
269	24	CANvelocity	37.3799
269	24	CANlaneid	0
269	25	CANvelocity	19.0442
269	25	CANlaneid	0
269	26	CANvelocity	25.9948
269	26	CANlaneid	0
269	27	CANvelocity	37.2322
269	27	CANlaneid	0
269	28	CANvelocity	56.6184
269	28	CANlaneid	0
269	29	CANvelocity	79.7425
269	29	CANlaneid	0
269	30	CANvelocity	76.2036
269	30	CANlaneid	0
269	31	CANvelocity	56.0355
269	31	CANlaneid	0
269	32	CANvelocity	36.4833
269	32	CANlaneid	0
269	33	CANvelocity	21.7125
269	33	CANlaneid	0
269	34	CANvelocity	14.6178
269	34	CANlaneid	0
269	35	CANvelocity	20.8002
269	35	CANlaneid	0
269	36	CANvelocity	18.8202
269	36	CANlaneid	0
269	37	CANvelocity	24.9481
269	37	CANlaneid	0
269	38	CANvelocity	28.996
269	38	CANlaneid	0
269	39	CANvelocity	38.8924
269	39	CANlaneid	0
269	40	CANvelocity	50.1715
269	40	CANlaneid	0
269	41	CANvelocity	73.0744
269	41	CANlaneid	0
269	42	CANvelocity	78.1576
269	42	CANlaneid	0
269	43	CANvelocity	79.5558
269	43	CANlaneid	0
269	44	CANvelocity	78.8718
269	44	CANlaneid	0
269	45	CANvelocity	79.5963
269	45	CANlaneid	0
269	46	CANvelocity	79.4083
269	46	CANlaneid	0
269	47	CANvelocity	79.6296
269	47	CANlaneid	0
269	48	CANvelocity	79.5408
269	48	CANlaneid	0
270	14	CANvelocity	159.114
270	14	CANlaneid	0
270	15	CANvelocity	155.156
270	15	CANlaneid	0
270	16	CANvelocity	149.143
270	16	CANlaneid	0
270	17	CANvelocity	140.064
270	17	CANlaneid	0
270	18	CANvelocity	119.105
270	18	CANlaneid	0
270	19	CANvelocity	112.472
270	19	CANlaneid	0
270	20	CANvelocity	102.325
270	20	CANlaneid	0
270	21	CANvelocity	92.3733
270	21	CANlaneid	0
270	22	CANvelocity	73.6546
270	22	CANlaneid	0
270	23	CANvelocity	56.4093
270	23	CANlaneid	0
270	24	CANvelocity	42.931
270	24	CANlaneid	0
270	25	CANvelocity	25.0181
270	25	CANlaneid	0
270	26	CANvelocity	24.9855
270	26	CANlaneid	0
270	27	CANvelocity	33.784
270	27	CANlaneid	0
270	28	CANvelocity	49.4512
270	28	CANlaneid	0
270	29	CANvelocity	75.7979
270	29	CANlaneid	0
270	30	CANvelocity	79.1677
270	30	CANlaneid	0
270	31	CANvelocity	62.3389
270	31	CANlaneid	0
270	32	CANvelocity	41.2608
270	32	CANlaneid	0
270	33	CANvelocity	28.3869
270	33	CANlaneid	0
270	34	CANvelocity	19.5985
270	34	CANlaneid	0
270	35	CANvelocity	13.6366
270	35	CANlaneid	0
270	36	CANvelocity	22.2132
270	36	CANlaneid	0
270	37	CANvelocity	20.9639
270	37	CANlaneid	0
270	38	CANvelocity	26.7605
270	38	CANlaneid	0
270	39	CANvelocity	34.4933
270	39	CANlaneid	0
270	40	CANvelocity	43.7271
270	40	CANlaneid	0
270	41	CANvelocity	66.1941
270	41	CANlaneid	0
270	42	CANvelocity	79.4061
270	42	CANlaneid	0
270	43	CANvelocity	77.875
270	43	CANlaneid	0
270	44	CANvelocity	79.3188
270	44	CANlaneid	0
270	45	CANvelocity	77.1516
270	45	CANlaneid	0
270	46	CANvelocity	77.3877
270	46	CANlaneid	0
270	47	CANvelocity	77.8907
270	47	CANlaneid	0
270	48	CANvelocity	79.8027
270	48	CANlaneid	0
271	14	CANvelocity	159.204
271	14	CANlaneid	0
271	15	CANvelocity	157.267
271	15	CANlaneid	0
271	16	CANvelocity	152.942
271	16	CANlaneid	0
271	17	CANvelocity	143.152
271	17	CANlaneid	0
271	18	CANvelocity	123.281
271	18	CANlaneid	0
271	19	CANvelocity	117.347
271	19	CANlaneid	0
271	20	CANvelocity	106.968
271	20	CANlaneid	0
271	21	CANvelocity	96.4564
271	21	CANlaneid	0
271	22	CANvelocity	77.8391
271	22	CANlaneid	0
271	23	CANvelocity	61.1993
271	23	CANlaneid	0
271	24	CANvelocity	47.1639
271	24	CANlaneid	0
271	25	CANvelocity	30.111
271	25	CANlaneid	0
271	26	CANvelocity	23.9414
271	26	CANlaneid	0
271	27	CANvelocity	31.2428
271	27	CANlaneid	0
271	28	CANvelocity	42.6566
271	28	CANlaneid	0
271	29	CANvelocity	68.3812
271	29	CANlaneid	0
271	30	CANvelocity	78.8153
271	30	CANlaneid	0
271	31	CANvelocity	69.1333
271	31	CANlaneid	0
271	32	CANvelocity	47.862
271	32	CANlaneid	0
271	33	CANvelocity	34.6828
271	33	CANlaneid	0
271	34	CANvelocity	13.2488
271	34	CANlaneid	0
271	35	CANvelocity	17.927
271	35	CANlaneid	0
271	36	CANvelocity	15.9526
271	36	CANlaneid	0
271	37	CANvelocity	23.7437
271	37	CANlaneid	0
271	38	CANvelocity	21.9275
271	38	CANlaneid	0
271	39	CANvelocity	31.5734
271	39	CANlaneid	0
271	40	CANvelocity	36.7147
271	40	CANlaneid	0
271	41	CANvelocity	56.6141
271	41	CANlaneid	0
271	42	CANvelocity	77.277
271	42	CANlaneid	0
271	43	CANvelocity	78.8302
271	43	CANlaneid	0
271	44	CANvelocity	76.9052
271	44	CANlaneid	0
271	45	CANvelocity	79.2686
271	45	CANlaneid	0
271	46	CANvelocity	78.0107
271	46	CANlaneid	0
271	47	CANvelocity	78.2285
271	47	CANlaneid	0
271	48	CANvelocity	79.7277
271	48	CANlaneid	0
272	14	CANvelocity	159.086
272	14	CANlaneid	0
272	15	CANvelocity	159.314
272	15	CANlaneid	0
272	16	CANvelocity	155.188
272	16	CANlaneid	0
272	17	CANvelocity	146.697
272	17	CANlaneid	0
272	18	CANvelocity	126.045
272	18	CANlaneid	0
272	19	CANvelocity	121.796
272	19	CANlaneid	0
272	20	CANvelocity	111.426
272	20	CANlaneid	0
272	21	CANvelocity	101.467
272	21	CANlaneid	0
272	22	CANvelocity	81.6308
272	22	CANlaneid	0
272	23	CANvelocity	66.5939
272	23	CANlaneid	0
272	24	CANvelocity	51.4212
272	24	CANlaneid	0
272	25	CANvelocity	34.7503
272	25	CANlaneid	0
272	26	CANvelocity	12.3852
272	26	CANlaneid	0
272	27	CANvelocity	25.0344
272	27	CANlaneid	0
272	28	CANvelocity	38.7272
272	28	CANlaneid	0
272	29	CANvelocity	57.6655
272	29	CANlaneid	0
272	30	CANvelocity	70.7756
272	30	CANlaneid	0
272	31	CANvelocity	75.3696
272	31	CANlaneid	0
272	32	CANvelocity	55.4229
272	32	CANlaneid	0
272	33	CANvelocity	41.741
272	33	CANlaneid	0
272	34	CANvelocity	21.4775
272	34	CANlaneid	0
272	35	CANvelocity	16.8202
272	35	CANlaneid	0
272	36	CANvelocity	18.9132
272	36	CANlaneid	0
272	37	CANvelocity	17.2654
272	37	CANlaneid	0
272	38	CANvelocity	23.6461
272	38	CANlaneid	0
272	39	CANvelocity	28.7481
272	39	CANlaneid	0
272	40	CANvelocity	37.13
272	40	CANlaneid	0
272	41	CANvelocity	50.9634
272	41	CANlaneid	0
272	42	CANvelocity	67.772
272	42	CANlaneid	0
272	43	CANvelocity	77.8384
272	43	CANlaneid	0
272	44	CANvelocity	77.708
272	44	CANlaneid	0
272	45	CANvelocity	79.3467
272	45	CANlaneid	0
272	46	CANvelocity	77.4964
272	46	CANlaneid	0
272	47	CANvelocity	78.1818
272	47	CANlaneid	0
272	48	CANvelocity	78.4663
272	48	CANlaneid	0
273	14	CANvelocity	159.947
273	14	CANlaneid	0
273	15	CANvelocity	158.838
273	15	CANlaneid	0
273	16	CANvelocity	157.942
273	16	CANlaneid	0
273	17	CANvelocity	149.44
273	17	CANlaneid	0
273	18	CANvelocity	129.756
273	18	CANlaneid	0
273	19	CANvelocity	125.112
273	19	CANlaneid	0
273	20	CANvelocity	115.369
273	20	CANlaneid	0
273	21	CANvelocity	105.871
273	21	CANlaneid	0
273	22	CANvelocity	86.9357
273	22	CANlaneid	0
273	23	CANvelocity	71.0317
273	23	CANlaneid	0
273	24	CANvelocity	57.77
273	24	CANlaneid	0
273	25	CANvelocity	42.4581
273	25	CANlaneid	0
273	26	CANvelocity	18.8896
273	26	CANlaneid	0
273	27	CANvelocity	18.8983
273	27	CANlaneid	0
273	28	CANvelocity	32.9664
273	28	CANlaneid	0
273	29	CANvelocity	53.4472
273	29	CANlaneid	0
273	30	CANvelocity	59.3381
273	30	CANlaneid	0
273	31	CANvelocity	79.6476
273	31	CANlaneid	0
273	32	CANvelocity	59.4336
273	32	CANlaneid	0
273	33	CANvelocity	46.7027
273	33	CANlaneid	0
273	34	CANvelocity	27.1425
273	34	CANlaneid	0
273	35	CANvelocity	19.858
273	35	CANlaneid	0
273	36	CANvelocity	14.5917
273	36	CANlaneid	0
273	37	CANvelocity	17.7134
273	37	CANlaneid	0
273	38	CANvelocity	19.4117
273	38	CANlaneid	0
273	39	CANvelocity	24.8348
273	39	CANlaneid	0
273	40	CANvelocity	33.6324
273	40	CANlaneid	0
273	41	CANvelocity	46.0118
273	41	CANlaneid	0
273	42	CANvelocity	62.7473
273	42	CANlaneid	0
273	43	CANvelocity	72.146
273	43	CANlaneid	0
273	44	CANvelocity	77.4872
273	44	CANlaneid	0
273	45	CANvelocity	77.5072
273	45	CANlaneid	0
273	46	CANvelocity	79.7348
273	46	CANlaneid	0
273	47	CANvelocity	79.9397
273	47	CANlaneid	0
273	48	CANvelocity	79.9357
273	48	CANlaneid	0
274	15	CANvelocity	158.32
274	15	CANlaneid	0
274	16	CANvelocity	159.81
274	16	CANlaneid	0
274	17	CANvelocity	151.884
274	17	CANlaneid	0
274	18	CANvelocity	133.095
274	18	CANlaneid	0
274	19	CANvelocity	127.557
274	19	CANlaneid	0
274	20	CANvelocity	119.463
274	20	CANlaneid	0
274	21	CANvelocity	109.263
274	21	CANlaneid	0
274	22	CANvelocity	90.5333
274	22	CANlaneid	0
274	23	CANvelocity	75.7514
274	23	CANlaneid	0
274	24	CANvelocity	61.7385
274	24	CANlaneid	0
274	25	CANvelocity	49.2442
274	25	CANlaneid	0
274	26	CANvelocity	25.1915
274	26	CANlaneid	0
274	27	CANvelocity	17.4507
274	27	CANlaneid	0
274	28	CANvelocity	23.3715
274	28	CANlaneid	0
274	29	CANvelocity	43.8473
274	29	CANlaneid	0
274	30	CANvelocity	56.4946
274	30	CANlaneid	0
274	31	CANvelocity	78.6115
274	31	CANlaneid	0
274	32	CANvelocity	64.0559
274	32	CANlaneid	0
274	33	CANvelocity	52.8991
274	33	CANlaneid	0
274	34	CANvelocity	35.2042
274	34	CANlaneid	0
274	35	CANvelocity	19.0925
274	35	CANlaneid	0
274	36	CANvelocity	20.3501
274	36	CANlaneid	0
274	37	CANvelocity	13.6668
274	37	CANlaneid	0
274	38	CANvelocity	19.7984
274	38	CANlaneid	0
274	39	CANvelocity	21.1989
274	39	CANlaneid	0
274	40	CANvelocity	27.4295
274	40	CANlaneid	0
274	41	CANvelocity	42.403
274	41	CANlaneid	0
274	42	CANvelocity	56.0127
274	42	CANlaneid	0
274	43	CANvelocity	66.3315
274	43	CANlaneid	0
274	44	CANvelocity	79.1749
274	44	CANlaneid	0
274	45	CANvelocity	77.1902
274	45	CANlaneid	0
274	46	CANvelocity	77.7476
274	46	CANlaneid	0
274	47	CANvelocity	77.8058
274	47	CANlaneid	0
274	48	CANvelocity	78.3792
274	48	CANlaneid	0
275	15	CANvelocity	159.119
275	15	CANlaneid	0
275	16	CANvelocity	158.679
275	16	CANlaneid	0
275	17	CANvelocity	154.53
275	17	CANlaneid	0
275	18	CANvelocity	135.536
275	18	CANlaneid	0
275	19	CANvelocity	130.755
275	19	CANlaneid	0
275	20	CANvelocity	124.377
275	20	CANlaneid	0
275	21	CANvelocity	114.18
275	21	CANlaneid	0
275	22	CANvelocity	95.2233
275	22	CANlaneid	0
275	23	CANvelocity	79.8208
275	23	CANlaneid	0
275	24	CANvelocity	67.11
275	24	CANlaneid	0
275	25	CANvelocity	53.3795
275	25	CANlaneid	0
275	26	CANvelocity	33.5814
275	26	CANlaneid	0
275	27	CANvelocity	17.7304
275	27	CANlaneid	0
275	28	CANvelocity	23.1855
275	28	CANlaneid	0
275	29	CANvelocity	36.9384
275	29	CANlaneid	0
275	30	CANvelocity	48.4095
275	30	CANlaneid	0
275	31	CANvelocity	74.6128
275	31	CANlaneid	0
275	32	CANvelocity	69.2195
275	32	CANlaneid	0
275	33	CANvelocity	58.1782
275	33	CANlaneid	0
275	34	CANvelocity	42.8278
275	34	CANlaneid	0
275	35	CANvelocity	26.0427
275	35	CANlaneid	0
275	36	CANvelocity	20.7318
275	36	CANlaneid	0
275	37	CANvelocity	21.8293
275	37	CANlaneid	0
275	38	CANvelocity	14.4771
275	38	CANlaneid	0
275	39	CANvelocity	22.4613
275	39	CANlaneid	0
275	40	CANvelocity	22.4436
275	40	CANlaneid	0
275	41	CANvelocity	33.9446
275	41	CANlaneid	0
275	42	CANvelocity	48.9273
275	42	CANlaneid	0
275	43	CANvelocity	60.2055
275	43	CANlaneid	0
275	44	CANvelocity	78.1545
275	44	CANlaneid	0
275	45	CANvelocity	76.9227
275	45	CANlaneid	0
275	46	CANvelocity	78.5361
275	46	CANlaneid	0
275	47	CANvelocity	78.2947
275	47	CANlaneid	0
275	48	CANvelocity	79.2408
275	48	CANlaneid	0
276	16	CANvelocity	159.919
276	16	CANlaneid	0
276	17	CANvelocity	157.072
276	17	CANlaneid	0
276	18	CANvelocity	138.462
276	18	CANlaneid	0
276	19	CANvelocity	133.122
276	19	CANlaneid	0
276	20	CANvelocity	127.854
276	20	CANlaneid	0
276	21	CANvelocity	118.732
276	21	CANlaneid	0
276	22	CANvelocity	99.2972
276	22	CANlaneid	0
276	23	CANvelocity	83.5438
276	23	CANlaneid	0
276	24	CANvelocity	73.8919
276	24	CANlaneid	0
276	25	CANvelocity	58.611
276	25	CANlaneid	0
276	26	CANvelocity	38.782
276	26	CANlaneid	0
276	27	CANvelocity	10.7848
276	27	CANlaneid	0
276	28	CANvelocity	18.0731
276	28	CANlaneid	0
276	29	CANvelocity	33.524
276	29	CANlaneid	0
276	30	CANvelocity	42.5344
276	30	CANlaneid	0
276	31	CANvelocity	65.5517
276	31	CANlaneid	0
276	32	CANvelocity	74.8684
276	32	CANlaneid	0
276	33	CANvelocity	63.1175
276	33	CANlaneid	0
276	34	CANvelocity	48.2308
276	34	CANlaneid	0
276	35	CANvelocity	32.2177
276	35	CANlaneid	0
276	36	CANvelocity	22.4412
276	36	CANlaneid	0
276	37	CANvelocity	19.4517
276	37	CANlaneid	0
276	38	CANvelocity	21.0569
276	38	CANlaneid	0
276	39	CANvelocity	17.5998
276	39	CANlaneid	0
276	40	CANvelocity	25.5567
276	40	CANlaneid	0
276	41	CANvelocity	31.0238
276	41	CANlaneid	0
276	42	CANvelocity	43.1472
276	42	CANlaneid	0
276	43	CANvelocity	53.3364
276	43	CANlaneid	0
276	44	CANvelocity	73.8707
276	44	CANlaneid	0
276	45	CANvelocity	78.7765
276	45	CANlaneid	0
276	46	CANvelocity	77.6688
276	46	CANlaneid	0
276	47	CANvelocity	76.9431
276	47	CANlaneid	0
276	48	CANvelocity	78.6273
276	48	CANlaneid	0
277	16	CANvelocity	158.348
277	16	CANlaneid	0
277	17	CANvelocity	159.439
277	17	CANlaneid	0
277	18	CANvelocity	141.254
277	18	CANlaneid	0
277	19	CANvelocity	136.51
277	19	CANlaneid	0
277	20	CANvelocity	132.332
277	20	CANlaneid	0
277	21	CANvelocity	123.336
277	21	CANlaneid	0
277	22	CANvelocity	103.331
277	22	CANlaneid	0
277	23	CANvelocity	88.7345
277	23	CANlaneid	0
277	24	CANvelocity	78.5992
277	24	CANlaneid	0
277	25	CANvelocity	63.8145
277	25	CANlaneid	0
277	26	CANvelocity	44.0404
277	26	CANlaneid	0
277	27	CANvelocity	19.6369
277	27	CANlaneid	0
277	28	CANvelocity	16.2233
277	28	CANlaneid	0
277	29	CANvelocity	27.181
277	29	CANlaneid	0
277	30	CANvelocity	35.8792
277	30	CANlaneid	0
277	31	CANvelocity	59.0241
277	31	CANlaneid	0
277	32	CANvelocity	79.0898
277	32	CANlaneid	0
277	33	CANvelocity	67.2316
277	33	CANlaneid	0
277	34	CANvelocity	55.2063
277	34	CANlaneid	0
277	35	CANvelocity	37.8339
277	35	CANlaneid	0
277	36	CANvelocity	12.5286
277	36	CANlaneid	0
277	37	CANvelocity	20.7777
277	37	CANlaneid	0
277	38	CANvelocity	17.8277
277	38	CANlaneid	0
277	39	CANvelocity	20.3083
277	39	CANlaneid	0
277	40	CANvelocity	17.4201
277	40	CANlaneid	0
277	41	CANvelocity	26.5424
277	41	CANlaneid	0
277	42	CANvelocity	37.7058
277	42	CANlaneid	0
277	43	CANvelocity	50.7857
277	43	CANlaneid	0
277	44	CANvelocity	67.0689
277	44	CANlaneid	0
277	45	CANvelocity	77.271
277	45	CANlaneid	0
277	46	CANvelocity	77.3357
277	46	CANlaneid	0
277	47	CANvelocity	79.7495
277	47	CANlaneid	0
277	48	CANvelocity	76.9079
277	48	CANlaneid	0
278	16	CANvelocity	159.233
278	16	CANlaneid	0
278	17	CANvelocity	158.64
278	17	CANlaneid	0
278	18	CANvelocity	143.389
278	18	CANlaneid	0
278	19	CANvelocity	138.84
278	19	CANlaneid	0
278	20	CANvelocity	136.207
278	20	CANlaneid	0
278	21	CANvelocity	126.233
278	21	CANlaneid	0
278	22	CANvelocity	108.206
278	22	CANlaneid	0
278	23	CANvelocity	93.0768
278	23	CANlaneid	0
278	24	CANvelocity	83.7759
278	24	CANlaneid	0
278	25	CANvelocity	67.7557
278	25	CANlaneid	0
